Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2002,YEAR,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,DEAF SMITH,117,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,205020000,
CENSUS,2017,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (250,000 TO 499,999 $)",205066000,6.8
CENSUS,2017,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",FARM SALES,"FARM SALES: (250,000 TO 499,999 $)",205557000,6.9
CENSUS,2007,YEAR,,STATE,DELAWARE,10,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (500,000 TO 999,999 $)",205642000,
CENSUS,2012,YEAR,,STATE,MONTANA,30,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",IRRIGATION STATUS,IRRIGATION STATUS: (NONE ON OPERATION),205710000,4.1
CENSUS,2012,YEAR,,STATE,TEXAS,48,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (250,000 TO 499,999 $)",205715000,9.7
CENSUS,1997,YEAR,,COUNTY,OKLAHOMA,40,PANHANDLE,10,TEXAS,139,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,205844000,
CENSUS,2012,YEAR,,STATE,OHIO,39,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (10.0 TO 49.9 ACRES),205887000,7.4
CENSUS,2017,YEAR,,STATE,ARIZONA,4,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (500 TO 999 ACRES),205906000,3.1
CENSUS,2012,YEAR,,STATE,VERMONT,50,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",IRRIGATION STATUS,IRRIGATION STATUS: (NONE ON OPERATION),206008000,3.5
CENSUS,2017,YEAR,,STATE,OREGON,41,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (500 TO 999 ACRES),206202000,3
CENSUS,2007,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (100,000 TO 249,999 $)",206476000,
CENSUS,2012,YEAR,,COUNTY,GEORGIA,13,NORTHEAST,30,FRANKLIN,119,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,206671000,5.1
CENSUS,2007,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (500,000 TO 999,999 $)",206884000,
CENSUS,2012,YEAR,,STATE,ALABAMA,1,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (500 TO 999 ACRES),206888000,17
CENSUS,2002,YEAR,,STATE,DELAWARE,10,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,207528000,
CENSUS,2007,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",CONCENTRATION,CONCENTRATION: (TOP 10 PCT OF OPERATIONS ON FARM SALES BASIS),207561000,
CENSUS,1997,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (250,000 TO 499,999 $)",207791000,
CENSUS,2017,YEAR,,STATE,MARYLAND,24,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (1,000,000 OR MORE $)",207874000,10.8
CENSUS,2002,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",IRRIGATION STATUS,IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED),207879000,
CENSUS,2012,YEAR,,STATE,OHIO,39,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (500,000 TO 999,999 $)",207883000,5
CENSUS,1997,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",IRRIGATION STATUS,IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED),208005000,
CENSUS,2012,YEAR,,STATE,IOWA,19,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (50,000 TO 99,999 $)",208320000,21.7
CENSUS,2012,YEAR,,STATE,OKLAHOMA,40,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (260 TO 499 ACRES),208341000,6
CENSUS,2012,YEAR,,STATE,LOUISIANA,22,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (1,000,000 OR MORE $)",208561000,22.4
CENSUS,2007,YEAR,,COUNTY,VIRGINIA,51,NORTHERN,20,ROCKINGHAM,165,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,208572000,
CENSUS,2002,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (250,000 TO 499,999 $)",208724000,
CENSUS,2002,YEAR,,STATE,INDIANA,18,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (1,000,000 OR MORE $)",208851000,
CENSUS,2012,YEAR,,STATE,INDIANA,18,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (500,000 TO 999,999 $)",208948000,3.1
CENSUS,2007,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",IRRIGATION STATUS,IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED),209144000,
CENSUS,1997,YEAR,,STATE,TEXAS,48,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",IRRIGATION STATUS,IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED),209275000,
CENSUS,2017,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (250,000 TO 499,999 $)",209661000,11.9
CENSUS,2012,YEAR,,STATE,MISSISSIPPI,28,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (260 TO 499 ACRES),210043000,22.1
CENSUS,2017,YEAR,,STATE,IOWA,19,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112111),210082000,8.6
CENSUS,2002,YEAR,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,SAN BERNARDINO,71,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,210183000,
CENSUS,2017,YEAR,,STATE,SOUTH DAKOTA,46,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1122),210312000,6.6
CENSUS,2017,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (10.0 TO 49.9 ACRES),210339000,10
CENSUS,2002,YEAR,,STATE,GEORGIA,13,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",CONCENTRATION,CONCENTRATION: (TOP 25 PCT OF OPERATIONS ON FARM SALES BASIS),210477000,
CENSUS,2002,YEAR,,STATE,OHIO,39,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (1,000,000 OR MORE $)",210775000,
CENSUS,2012,YEAR,,STATE,VERMONT,50,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,210804000,3.6
CENSUS,2012,YEAR,,STATE,WYOMING,56,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),210833000,3.4
CENSUS,2017,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",CONCENTRATION,CONCENTRATION: (TOP 25 PCT OF OPERATIONS ON FARM SALES BASIS),210837000,2.8
CENSUS,2002,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",IRRIGATION STATUS,IRRIGATION STATUS: (NONE ON OPERATION),210881000,
CENSUS,2017,YEAR,,STATE,OHIO,39,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (10.0 TO 49.9 ACRES),211157000,5
CENSUS,2012,YEAR,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,RANDALL,381,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,211343000,32.3
CENSUS,2012,YEAR,,STATE,IOWA,19,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (250,000 TO 499,999 $)",211353000,19.1
CENSUS,2017,YEAR,,STATE,IDAHO,16,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112111),211550000,9.5
CENSUS,2007,YEAR,,COUNTY,IDAHO,16,SOUTH CENTRAL,80,GOODING,47,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,211591000,
CENSUS,1997,YEAR,,STATE,ARIZONA,4,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (1,000,000 OR MORE $)",211609000,
CENSUS,2012,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (50,000 TO 99,999 $)",211843000,4.4
CENSUS,1997,YEAR,,STATE,COLORADO,8,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",IRRIGATION STATUS,IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED),211851000,
CENSUS,1997,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (1,000,000 OR MORE $)",211994000,
CENSUS,2012,YEAR,,COUNTY,ALABAMA,1,MOUNTAINS & EASTERN VALLEY,20,DE KALB,49,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,212044000,22.1
CENSUS,2017,YEAR,,STATE,MINNESOTA,27,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (100,000 TO 249,999 $)",212069000,11.3
CENSUS,2017,YEAR,,STATE,KENTUCKY,21,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",CONCENTRATION,CONCENTRATION: (TOP 25 PCT OF OPERATIONS ON FARM SALES BASIS),212185000,4.2
CENSUS,2017,YEAR,,COUNTY,COLORADO,8,EAST CENTRAL,60,YUMA,125,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,212558000,3.5
CENSUS,1997,YEAR,,COUNTY,CALIFORNIA,6,SOUTHERN CALIFORNIA,80,RIVERSIDE,65,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,212677000,
CENSUS,2012,YEAR,,STATE,MARYLAND,24,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (10.0 TO 49.9 ACRES),212845000,4.3
CENSUS,2017,YEAR,,STATE,OHIO,39,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (500 TO 999 ACRES),212941000,5.8
CENSUS,2017,YEAR,,STATE,TEXAS,48,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (10,000 TO 24,999 $)",213453000,4.1
CENSUS,2002,YEAR,,STATE,TEXAS,48,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",IRRIGATION STATUS,IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED),213574000,
CENSUS,2007,YEAR,,STATE,COLORADO,8,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",CONCENTRATION,CONCENTRATION: (TOP 10 PCT OF OPERATIONS ON FARM SALES BASIS),213624000,
CENSUS,2012,YEAR,,STATE,UTAH,49,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",AREA OPERATED,"AREA OPERATED: (2,000 OR MORE ACRES)",214013000,2.1
CENSUS,2012,YEAR,,STATE,OKLAHOMA,40,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),214435000,6.9
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,SOUTHWEST,30,GRAY,69,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,214658000,5.9
CENSUS,2012,YEAR,,STATE,LOUISIANA,22,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",CONCENTRATION,CONCENTRATION: (TOP 50 PCT OF OPERATIONS ON FARM SALES BASIS),214745000,22.2
CENSUS,2017,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (70.0 TO 99.9 ACRES),214829000,8.1
CENSUS,2012,YEAR,,STATE,IOWA,19,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",FARM SALES,"FARM SALES: (250,000 TO 499,999 $)",214872000,20.7
CENSUS,2017,YEAR,,STATE,ARIZONA,4,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112112),214972000,2.3
CENSUS,2012,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",AREA OPERATED,"AREA OPERATED: (2,000 OR MORE ACRES)",215094000,5.4
CENSUS,2012,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (100,000 TO 249,999 $)",215209000,4.7
CENSUS,2002,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",IRRIGATION STATUS,IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED),215630000,
CENSUS,2012,YEAR,,COUNTY,IOWA,19,NORTHWEST,10,LYON,119,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,215676000,11.7
CENSUS,2012,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (500,000 TO 999,999 $)",215749000,7.3
CENSUS,2012,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112111),215781000,5.1
CENSUS,2002,YEAR,,STATE,TEXAS,48,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (250,000 TO 499,999 $)",215884000,
CENSUS,2012,YEAR,,STATE,IOWA,19,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (100 TO 139 ACRES),216063000,11.5
CENSUS,1997,YEAR,,STATE,FLORIDA,12,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (1,000,000 OR MORE $)",216162000,
CENSUS,2017,YEAR,,STATE,NEBRASKA,31,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (70.0 TO 99.9 ACRES),216981000,2.7
CENSUS,2012,YEAR,,STATE,MONTANA,30,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",FARM SALES,"FARM SALES: (1,000,000 OR MORE $)",217039000,7.9
CENSUS,2017,YEAR,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,PARMER,369,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,217109000,5.4
CENSUS,2017,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (500,000 TO 999,999 $)",217293000,17.5
CENSUS,2012,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",FARM SALES,"FARM SALES: (100,000 TO 249,999 $)",217371000,4.7
CENSUS,2017,YEAR,,STATE,FLORIDA,12,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11212),217678000,6.3
CENSUS,2012,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (10.0 TO 49.9 ACRES),217829000,10.1
CENSUS,2007,YEAR,,COUNTY,TEXAS,48,NORTHERN HIGH PLAINS,11,PARMER,369,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,218038000,
CENSUS,2012,YEAR,,STATE,MONTANA,30,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (1,000,000 OR MORE $)",218270000,7.7
CENSUS,2017,YEAR,,STATE,ALABAMA,1,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (500,000 TO 999,999 $)",218460000,5
CENSUS,2012,YEAR,,STATE,ALABAMA,1,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (70.0 TO 99.9 ACRES),218487000,2.9
CENSUS,2007,YEAR,,COUNTY,CALIFORNIA,6,SAN JOAQUIN VALLEY,51,SAN JOAQUIN,77,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,218553000,
CENSUS,2012,YEAR,,COUNTY,ALABAMA,1,MOUNTAINS & EASTERN VALLEY,20,CULLMAN,43,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,218744000,22.1
CENSUS,2012,YEAR,,STATE,DELAWARE,10,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",CONCENTRATION,CONCENTRATION: (TOP 50 PCT OF OPERATIONS ON FARM SALES BASIS),218836000,38.2
CENSUS,2007,YEAR,,STATE,MONTANA,30,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,219242000,
CENSUS,2017,YEAR,,STATE,ALABAMA,1,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",FARM SALES,"FARM SALES: (500,000 TO 999,999 $)",219243000,5
CENSUS,2012,YEAR,,STATE,TEXAS,48,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (1,000 TO 4,999 $)",219274000,2.9
CENSUS,2017,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (50.0 TO 69.9 ACRES),219373000,10.5
CENSUS,2012,YEAR,,STATE,TEXAS,48,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (100 TO 139 ACRES),219379000,15.1
CENSUS,2017,YEAR,,STATE,IOWA,19,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (70.0 TO 99.9 ACRES),219470000,4.9
CENSUS,2002,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",IRRIGATION STATUS,IRRIGATION STATUS: (NONE ON OPERATION),219562000,
CENSUS,2012,YEAR,,STATE,OKLAHOMA,40,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",AREA OPERATED,"AREA OPERATED: (1,000 TO 1,999 ACRES)",219955000,4.7
CENSUS,2007,YEAR,,COUNTY,ARIZONA,4,SOUTHERN,80,MARICOPA,13,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,219978000,
CENSUS,2007,YEAR,,STATE,KANSAS,20,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",IRRIGATION STATUS,IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED),220021000,
CENSUS,2017,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",AREA OPERATED,"AREA OPERATED: (1,000 TO 1,999 ACRES)",220042000,5.5
CENSUS,2002,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,SAMPSON,163,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,220048000,
CENSUS,2002,YEAR,,STATE,IDAHO,16,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",IRRIGATION STATUS,IRRIGATION STATUS: (NONE ON OPERATION),220700000,
CENSUS,2017,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",IRRIGATION STATUS,IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED),221145000,3.7
CENSUS,1997,YEAR,,STATE,TEXAS,48,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (250,000 TO 499,999 $)",221257000,
CENSUS,2012,YEAR,,STATE,SOUTH CAROLINA,45,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",CONCENTRATION,CONCENTRATION: (TOP 25 PCT OF OPERATIONS ON FARM SALES BASIS),221295000,8.6
CENSUS,2012,YEAR,,STATE,TEXAS,48,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (500,000 TO 999,999 $)",221426000,11.6
CENSUS,2007,YEAR,,STATE,FLORIDA,12,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),221600000,
CENSUS,2012,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (500 TO 999 ACRES),221647000,2
CENSUS,2017,YEAR,,STATE,GEORGIA,13,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (100 TO 139 ACRES),222302000,32.5
CENSUS,2012,YEAR,,STATE,TEXAS,48,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",FARM SALES,"FARM SALES: (500,000 TO 999,999 $)",222349000,11.6
CENSUS,2002,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",CONCENTRATION,CONCENTRATION: (TOP 50 PCT OF OPERATIONS ON FARM SALES BASIS),222492000,
CENSUS,2012,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,UNION,179,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,222496000,11.2
CENSUS,2012,YEAR,,COUNTY,ARKANSAS,5,NORTHWEST,10,WASHINGTON,143,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,222505000,14.4
CENSUS,2012,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1122),222663000,3.5
CENSUS,2002,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",CONCENTRATION,CONCENTRATION: (TOP 25 PCT OF OPERATIONS ON FARM SALES BASIS),222725000,
CENSUS,2017,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (500,000 TO 999,999 $)",222801000,16.8
CENSUS,2007,YEAR,,STATE,OREGON,41,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",IRRIGATION STATUS,IRRIGATION STATUS: (ANY ON OPERATION),222844000,
CENSUS,2007,YEAR,,STATE,GEORGIA,13,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (250,000 TO 499,999 $)",222907000,
CENSUS,2012,YEAR,,STATE,OREGON,41,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",CONCENTRATION,CONCENTRATION: (TOP 25 PCT OF OPERATIONS ON FARM SALES BASIS),222983000,7.3
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",IRRIGATION STATUS,IRRIGATION STATUS: (HARVESTED CROPLAND IS ENTIRELY IRRIGATED),223009000,11.1
CENSUS,2017,YEAR,,COUNTY,NEBRASKA,31,NORTHEAST,30,CUMING,39,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,223038000,9.3
CENSUS,2017,YEAR,,STATE,MONTANA,30,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (100,000 OR MORE $)",223059000,7.8
CENSUS,2017,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,YAKIMA,77,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,223150000,4.2
CENSUS,2012,YEAR,,STATE,GEORGIA,13,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",AREA OPERATED,AREA OPERATED: (140 TO 179 ACRES),223265000,2.4
CENSUS,2007,YEAR,,STATE,OREGON,41,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (1,000,000 OR MORE $)",223673000,
CENSUS,2012,YEAR,,STATE,WYOMING,56,,,,,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",EXPENSE,"EXPENSE: (100,000 OR MORE $)",223760000,3.6
CENSUS,1997,YEAR,,COUNTY,ARKANSAS,5,NORTHWEST,10,BENTON,7,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,224514000,
CENSUS,2012,YEAR,,COUNTY,KANSAS,20,WEST CENTRAL,20,WICHITA,203,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,224713000,21.3
